stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.55,0,2.09,0,0,0.5,0
3dpf,195.27,0,4.52,1.6,0,0,0
5dpf,10.52,1.27,8.89,6.28,1.73,0.57,3.91
10dpf,66.17,0,3.65,1.27,0,3.87,0
