stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.62,0,0,0
3dpf,0.68,0.47,0,0,0.64,0,44.14
5dpf,1.31,0.79,5.88,4.15,9.12,2.94,55.83
10dpf,1.08,0.91,3.06,1.64,0.69,0,63.62
