stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,35.33,0,0,0,9.41,0,0,0,0,80.35
12hpf,40.99,0,0,0,19.08,0,0,2.33,27.06,85.5
14hpf,99.63,6.33,0,18.47,27.84,23.3,2.51,2.69,26.12,235.17
16hpf,81.73,7.41,1.76,13.21,24.13,5.52,2.21,5.26,42.7,110.36
19hpf,86.06,0,0,5.72,13.44,3.51,0,1.88,3.81,55.9
24hpf,94.7,1.08,8.1,9.3,26.13,7.56,4.71,0.83,13.05,62.43
2dpf,287.1,13.42,50.41,67.11,148.98,211.32,26.82,11.44,61.44,216.5
3dpf,591.95,22.05,11.31,29.3,15.64,182.84,4.37,0,11.61,64.75
5dpf,104.47,13.52,101.7,85.84,22.62,255.27,22.84,15.29,38.53,348.85
10dpf,403.99,39.55,122.88,71.03,21.92,259.1,19.65,0.57,30.85,122.6
