stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.56,0.89,0,0.64,0
3dpf,3.02,0.49,0,0,0.33,0,0
5dpf,0,0,1.71,0,1.36,0,1.11
10dpf,3.26,0,0,0,1.48,0.85,0
