stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0.91,0,0,0,0,0,0,0
2dpf,1.04,0,0,0,0.51,1.74,0,0
3dpf,31.29,0,1.17,26.21,0.42,9.94,0.43,0.65
5dpf,1.52,0,0,208.6,0,1.37,0,0.51
10dpf,16.29,0.43,1.23,19.9,0.98,7.7,0.55,0.71
