stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0.96,0,0,21.58
3dpf,2.18,0.53,0.29,0,0,1.1,0,0,0.92
5dpf,2.99,3.93,0.77,2.84,0.44,15.49,0.83,3.12,9.62
10dpf,3.2,2.48,0.38,0.47,0,0.95,0,0,0
