stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
10hpf,8.79,0,0,0,0,0
12hpf,5.37,0,0,0,0,0
14hpf,7.29,0,0,0,0,0
16hpf,11.23,0,0,1.88,0,0
19hpf,12.81,0,0,5.24,0,0
24hpf,1.84,0,0,0,0,0
2dpf,54.26,0,0,2.32,0,0
3dpf,17.46,0,0.43,3.16,0,0
5dpf,18.18,0.62,0,1.41,0.62,2.37
10dpf,1.97,0,0,0,0,0
