stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,7.63
2dpf,0,0,0.95,0.76,0,8.5
3dpf,2.19,0.41,1.23,0,0.54,30.43
5dpf,0,0.75,1.98,0,0,58.7
10dpf,0.74,0,0.71,0,0,43.73
