stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,19.6,3.25,3.94,11.91,13.38,3.34,3.68,2.71
3dpf,40.5,0,0.76,0.51,8.3,0.37,0.42,1.34
5dpf,2.42,0,0,0.45,1.16,0,0.39,1.07
10dpf,7.52,0,1.03,0,0,0,0,0
