stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.39,0,0,0,0,0,0,0,0,0
12hpf,2.19,0,0,0,0,0,0,0,0,5.61
14hpf,4.89,0,0,0,0,0,0,0,0,2.25
16hpf,5.76,0,0,0,0,1.72,0,0,4.11,1.62
19hpf,0,1.69,0,0,0,0,0,0,0,0
24hpf,6.9,0,0,2.56,1.77,1.31,0,0,1.74,0
2dpf,66.72,0,0,11.65,28.58,42.39,4.17,0.57,10.34,18.55
3dpf,118.97,1.49,2.16,1.16,7.01,39.7,2.03,0,2.14,10.06
5dpf,26.25,1.24,6.62,8.88,2.78,68.57,2.02,1.43,13.17,26.53
10dpf,88.59,3.64,3.78,9.87,3.37,55.65,3.98,0,10.29,8.12
