stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,11.18,0,0,0,0,0
24hpf,21.56,2.01,0,0,0,0
2dpf,73.22,1.24,1.88,8.6,0,0.57
3dpf,12.88,0,1.55,0.87,0,0
5dpf,18.02,0,2.58,15.33,1.12,2.31
10dpf,18.9,0,0.72,3.87,0,0
