stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.8,0,0,0,0,0,0,0
19hpf,1.72,0,0,0,0,0,0,0
2dpf,11.7,2.08,0,5.15,13.66,2.25,0.55,1.95
3dpf,28.76,2.04,0,0,2.25,0,1.16,0.46
5dpf,0.35,14.71,3.76,0.49,7.83,1.39,2.86,1.04
10dpf,16.69,7.61,0,0,1.52,0,1.12,0
