stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.18,0,1.82,0,30.3
3dpf,7.42,0,2.49,0.68,2.19
5dpf,1.77,0.59,2.3,0,11.14
10dpf,4.65,0.39,0.5,0,2.96
