stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
14hpf,0,0,0,0,0,0,2.57
2dpf,5.48,0,2.36,4.76,5.3,2.58,0
3dpf,67.01,0,1.54,2.11,0,3.89,1.78
5dpf,0,0.74,7.97,5.56,1.09,3.71,0
10dpf,7.97,0.53,7.56,3.8,3.65,3.55,0
