stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.1,1.96,0,0.73,0.49,0,0.93
3dpf,3.9,0,0,0,2.06,0,0.97
5dpf,1.86,0,0.32,0,2.36,0.41,6.22
10dpf,2.41,0,0,0,0.79,0.41,0
