stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.89,0,0,0,0,0
24hpf,80.98,0,0,0,0,0
2dpf,1.5,0,1.29,0,0,1.07
3dpf,3.08,0,0,1.46,0,0
5dpf,0,0,0,0,0.37,0.41
10dpf,0.7,1,0,1.18,0,0
