stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.31,0,0,0.93,0
3dpf,0.84,0,0.45,0,0.32
5dpf,0,0.59,0,0.48,0
10dpf,1.32,0,0,0,0
