stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.88,0,1.22,8.85,0,2.31,0,0,3.89
3dpf,208.78,0.37,0.31,0,0,3.43,0.6,0,0.43
5dpf,19.47,0.4,0.99,9.18,2.85,19.57,1.4,3.23,6.8
10dpf,258.22,6.53,0.45,6.82,0,8.36,0,2.46,4.66
