stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.19,0.83,2.29,1.54,0.93,6.04,2.88
3dpf,1.47,0,0,4.67,0,1.23,0
5dpf,0.96,0,0.34,5.93,0,2.19,3.99
10dpf,1.91,1.14,0,5.32,0,2.79,0
