stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.47,0,1.17,0.59,0,1.67
3dpf,5.72,0.45,0,1.31,0,0
5dpf,2.43,0,1.84,1.65,0.7,0.33
10dpf,4.54,0,0.61,0,0,0
