stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.89,0,89.6,0,1.11,0,1.42,1.34
3dpf,26.11,0,0,0.69,1.52,0,0,0
5dpf,4.48,0,161.58,1.27,7.28,2.28,1.17,2.95
10dpf,63.12,5.63,160.74,5.47,6.09,5.75,1.12,1.83
