stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,1.9,0,0,0,0,0,0,0,0
14hpf,2.25,0,0,0,0,0,0,0,2.78
16hpf,0,0,0,5.92,0,0,0,0,0
19hpf,0,0,0,2.23,0,0,0,0,0
24hpf,1.19,0,0,1.81,0,0,0,0,0
2dpf,21.33,0,1.22,6.77,2.73,5.68,0,28.12,171.55
3dpf,105.7,1.41,0,3.55,0,9.82,0,7.78,51.68
5dpf,7.28,0,0.33,9.19,2.56,33.35,0.36,34.22,159.53
10dpf,110.34,0.83,3.18,3.85,1.43,40.25,0,11.93,27.38
