stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,215.83,0,0,0,84.95,31.71,0,11.6,112.85,64.55
12hpf,635.14,21.5,0,22.4,170.63,23.62,0,59.7,245.34,244.51
14hpf,129.66,7.1,4.61,11.13,55.81,16.01,0,8.91,28.59,112.97
16hpf,384.29,10.1,17.78,50.57,127.03,46.03,10.44,18.74,119.43,190.38
19hpf,191.56,5.54,0,5.28,13.85,11.63,3.41,3.32,4.99,12.12
24hpf,316.8,1.82,10.33,24.72,91.89,33.18,6.93,2.82,46.38,50.01
2dpf,441.8,11.51,31.9,48.97,180.49,379.26,37.64,8.76,95.68,152.62
3dpf,986.89,10.78,8.81,18.43,28.35,323.52,13.88,0,27.26,41.78
5dpf,159.9,20.39,58.66,85.36,42.2,457.77,49.6,14.67,83.39,229.79
10dpf,453.96,27.89,47.21,57.87,21.65,296.76,25.3,0,29.18,52.33
