stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,10.64,0,0,0,0,0,0,0
12hpf,2.18,0,2.44,0,0,0,0,0,1.93,2.07
14hpf,2.32,0,7,0,0,0,0,0,0,0
16hpf,7.63,0,5.55,0,1.82,1.84,0,0,6.73,1.9
19hpf,40.96,0,0,0,0,1.57,0,0,1.83,1.64
24hpf,12.62,0,0.88,2.15,3.66,1.81,0,0,1.69,0.97
2dpf,223.9,5.43,8.42,19.71,59.24,130.02,14.36,0.86,47,28.89
3dpf,534.65,1.77,1.39,3.44,12.68,140.74,3.82,0,7.61,15.28
5dpf,102.03,5.75,27.73,18.57,17.84,217.54,7.28,3.63,32.46,72.07
10dpf,456.01,6.23,23.19,21.19,15.93,163.61,8.87,0,22.78,31.2
