stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,1.42,0
3dpf,0.8,0,0.33,0,0.36
5dpf,0,0.59,0.95,0,2.36
10dpf,0,0,1.01,1.65,1.97
