stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,3.03,0.87,0,0,0
3dpf,5.71,0.39,0,16.51,1.08,1.69,0.51,0
5dpf,13.08,0,1.57,157.74,0.4,4.53,0,1.32
10dpf,16.01,7.33,1.3,170.88,0,0.66,2.95,4.45
