stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,86.9,0
19hpf,1.67,0,0,0,14.99,0
24hpf,2.69,0.88,0.9,0.84,840.28,0.85
2dpf,5.5,0,1.34,6,26.14,4
3dpf,0,0,0,0,1.46,0
5dpf,0,0,0.56,0.86,6.32,0.72
10dpf,6.72,1.4,0,0,3.99,0
