stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,26.78,0,0,0,8.67,0,0,0,8.38,0
12hpf,42.66,1.76,5.58,0,19.24,7.18,0,6.45,14.16,5.59
14hpf,19,0,0,3.44,13.38,2.56,0,0,18.85,0
16hpf,52,3.68,0,5.6,27.64,6.2,0,0,41.05,14.25
19hpf,64.37,3.25,0,0,3.05,0,0,0,7.28,1.58
24hpf,40.34,0.82,0,13.31,8.88,8.57,0,1.75,13.03,1.91
2dpf,351.71,3.17,23.9,83.27,190.73,351.1,52.28,6.88,109.51,58.55
3dpf,1586.87,4.96,13.19,43.51,46.07,615.05,14.26,0,34.86,19.44
5dpf,204.51,11.77,49.54,190.36,63.96,752.62,51.32,20,100.02,94.78
10dpf,2599.83,30.96,79.76,127.91,44.95,676.81,30.13,1.72,64.05,34.23
