stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,81.23,0,0,0,0,0,0,0,0
12hpf,109.04,0,0,0,0,0,0,4.81,0
14hpf,5.62,0,0,0,0,0,0,0,0
2dpf,3.29,0,0,4.11,0,1.46,1.71,6.53,0
3dpf,1.67,0,0,0,0.42,12.15,0.68,5.61,0
5dpf,4.05,0.5,3.26,0,0,15.01,11.36,4.67,1.31
10dpf,19.18,0,0,0,0.5,3.09,4,2.73,1.77
