stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,77.1,0,0,0,0,21.55,0,0
24hpf,73.11,0,0,0.91,0,0,1.01,0
2dpf,3.07,0,0,2.06,0,3.72,0.54,0
3dpf,221.95,0,0,0,0,2.56,0.52,0
5dpf,8.86,0.59,1,1.12,0.32,19.88,1.09,4.14
10dpf,597.96,3.07,0.58,5.58,0,7.5,0,1.25
