stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.39,0,0,0,0,0,0,0,0,0
12hpf,2.03,0,0,0,0,0,0,4.64,1.97,0
14hpf,5.38,0,0,0,0,0,0,0,0,0
16hpf,5.77,1.86,3.34,1.8,11.08,0,0,2.8,7.68,8.21
19hpf,3.29,0,0,0,1.61,1.54,0,0,0,1.66
24hpf,2.49,0,0.88,0.9,3.31,0,0.87,0,3.04,0.94
2dpf,77.42,2.81,10.02,9.82,45.34,63.62,11.85,0,28.44,20.57
3dpf,174.06,4.15,1.93,4.33,6.56,102.2,3.18,0,8.61,6.36
5dpf,42.75,3.75,23.05,27.4,10.66,134.91,10.63,6.55,15.92,57.01
10dpf,174.51,7.96,16.41,10.14,7.58,83.26,9.46,0,11.47,11.86
