stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,1.68,0,0,0,0,0,0,0,0
24hpf,0.93,0,0,0,0,0,0,0,0
2dpf,56.18,0,4.66,6.43,23.31,59.75,6.07,9.74,13.05
3dpf,124.46,0.73,2.34,1.7,3.82,36.16,0.72,2.18,4.76
5dpf,10.08,1.86,3.41,5.49,3.1,44.95,0,3.94,10.63
10dpf,66.4,3.65,2.64,6.07,4.75,29.84,2.79,6.29,1.94
