stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,22.16,0.48,3.37,1.43,7.16,0.81,0.87,0
3dpf,19.61,0,0.29,0,0,0,0.44,0
5dpf,29.03,0.43,2.54,1.12,4.25,0.33,0,2.35
10dpf,25.29,0,1.42,0,3,0,0,0
