stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0.82,0,0,0,0
2dpf,6.5,0,0,1.69,2.79,0.55,1.37,0
3dpf,11.07,0,0,0,2.94,0,0,1.5
5dpf,0,0.86,0,0.58,2.37,1.02,0,0.61
10dpf,15.74,0,1.5,0,4.8,0,1.28,0.54
