stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.71,0,3.12,1.29,0,0,6.86
3dpf,1.13,0.53,3.55,0,1.17,0,0.33
5dpf,0.92,15.7,13.48,0,5.1,0,4.82
10dpf,0,17.21,6.14,0,1.68,1.22,0
