stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,3.09,0,0,0,0
24hpf,0,0.91,0,0,0,0,0
2dpf,0.92,0,4,1.16,1.17,0.52,1.65
3dpf,9.24,1.19,0.43,0.37,5.61,0,0.35
5dpf,0.5,3.7,2.76,0.55,22.32,1.47,5.4
10dpf,7.9,9.36,0,0.75,7.84,0.52,0.9
