stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.45,0,0,27.55,0,0,0,0,0
12hpf,5.71,0,0,7.27,0,0,0,0,12.45
14hpf,0,0,3.64,5.02,0,0,0,0,49.89
16hpf,5.32,1.65,0,6.43,1.77,0,0,1.9,64.28
19hpf,1.58,0,1.51,2.79,2.05,0,0,0,34.04
24hpf,0,0.91,3.1,1.87,0,0,0,1.93,12.81
2dpf,2.22,0,0,5.85,4.69,0,0.51,1.52,11.17
3dpf,1.25,0,0,0,0,0.53,0,0,1.66
5dpf,0,0,0,0,0,0,0,0,1.1
10dpf,0,1.42,0,0,1.45,0,0,0,0
