stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.6,0,0,0,0
3dpf,1.78,0.34,0.74,1.62,0,0.59,0.76
5dpf,0.4,0,0,0,0,0,0.29
10dpf,0.69,0.84,0,0.95,1,0,0
