stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.92,1.18,0,4.41,0,1.67
3dpf,10.33,0,0.31,1.77,0,2.71
5dpf,2.78,0,0.75,1.42,0.3,6.55
10dpf,6.05,1.86,0.4,2.37,0,3.08
