stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.74,0.71,0,4.17,5.27,0,0.71
3dpf,2.13,0,0.42,0.62,2.34,0.44,0
5dpf,0.59,0.64,1.1,0,3.1,1.89,0.44
10dpf,0.74,0,0,0,6.19,0.53,0
