stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,6.41,0,0,0,0,0,0,0,0
14hpf,2.47,0,0,0,0,0,0,0,0
16hpf,3.52,0,0,0,0,0,0,0,2.17
19hpf,1.94,0,0,0,0,0,0,0,0
24hpf,1.74,0,0,0,0,0,0,0,0
2dpf,14.48,0,0.56,1.76,0.59,0.97,0,0,112.43
3dpf,3.76,0,0.35,0,0.34,0,0,0,22.03
5dpf,16.07,1.44,0.51,0,1.41,0,0.32,1.69,156.96
10dpf,3.95,0,0,0,1.73,0,0,0,28.04
