stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,4.47,0,0,0,0
24hpf,0,0,0,47.53,0,0,0,0.94
2dpf,1.47,0,0.91,610.95,4.71,0.52,2.44,5.72
3dpf,5.13,0,1.6,263.43,0,3.71,0,0
5dpf,3.82,1.1,2.06,650.8,0,4.03,1.56,3.77
10dpf,7.87,0.59,1.77,404.13,0.42,2.03,0,0
