stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.23,0,0,0.88,0,4.64
3dpf,2.22,0,0,0,0,0
5dpf,0,0.49,0.63,2.21,2.03,1.04
10dpf,7.51,0.39,0,0,4.6,0
