stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.22,0,0,0,0,2.08,0.7,161
3dpf,1.55,0.62,0,0,1.28,0,0,18.34
5dpf,5.87,0,1.39,0.94,2.18,0,1.15,209.35
10dpf,9.09,2.97,0,0,1.92,0,0,74.25
