stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.76,0,0,0,0
3dpf,3.62,0,1.55,0.33,0
5dpf,0.33,0.71,0.4,0.94,1.04
10dpf,6.33,5.72,0.49,0,0
