stage,central_nervous_system,lateral_mesoderm,mesenchyme
16hpf,3.19,167.54,0
19hpf,0,135.42,0
24hpf,0,7.88,0
2dpf,0.63,2.96,1.26
3dpf,1.2,0.41,0.4
5dpf,0.31,0.71,0.41
10dpf,0,0.63,0
