stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.9,2.27,1.6,0,0.48,2.21,1.63
5dpf,0,0,0,0.49,0,0,0
10dpf,0,0.38,0,1.24,0,0,0
