stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,29.09,0,0,0,8.94,0,0,0,8.55,0
12hpf,21.58,0,0,0,3.88,0,0,1.77,0,7.97
14hpf,19.43,0,2.39,0,5.64,0,2.42,3,7.82,25.43
16hpf,56.18,0,6.41,5.88,31.78,14.75,2,11.7,21.24,48.57
19hpf,7.35,0,0,0,1.51,0,0,0,0,4.43
24hpf,28.88,0,4.07,3.64,4.02,4.01,2.07,1.92,6.28,1.27
2dpf,113.66,0.56,4.93,24.52,51.35,132.76,23.69,4.84,63.58,55.4
3dpf,233.18,9.02,9.75,18.91,11.9,187.73,4.39,0,10.06,14.57
5dpf,235.42,25.04,60.08,110.49,50.45,770.53,56.74,20.97,122.81,305.09
10dpf,673.87,51.23,40.02,74.23,31.69,386.24,20.35,0,57.42,73.68
