stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,1.47
3dpf,1.82,0,0,0,10.28,0,3.83
5dpf,1.07,0,0.3,0.98,1.63,0.84,21.7
10dpf,2.42,0.41,0,0.49,2.38,0,4.45
