stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.92,0,0.53
3dpf,8.93,0,0.66,4.39,0,0
5dpf,0.87,0,0,1.39,0.82,0
10dpf,0.37,0.89,0,0.82,0,0
