stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.91,0,0,0,0,0,0,0,0
2dpf,1.08,0,2.79,0,0,2.11,0.6,1.24,0
3dpf,6.12,0,0,0,0.48,7.64,0,0,0.69
5dpf,0.45,0,0.55,0.67,0.4,1.43,0,0,1.01
10dpf,3.12,1.2,1.06,0,0,3.11,0,0.72,0.54
