stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.83,0
2dpf,16.1,0,3.38,6.41,8.86,0,3.91,1.91
3dpf,28.29,0,0.55,0.47,19.19,0.66,0.4,1.08
5dpf,1.87,0,2.64,0.45,4.27,0,0,2.63
10dpf,7.51,0.41,0,0.87,2.67,0,0,0
