stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,2.22,0,0,0,0,0
2dpf,5.93,0,9.98,0,8.61,2.44,0,0.94
3dpf,4.74,0,11.45,0,0,1.72,0.76,0
5dpf,0.45,0,34.93,0.83,0.32,5.07,0,1.43
10dpf,6.43,3.41,219.65,1.27,5.36,3.57,0,0
