stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,21.03,3.29,0,12.58,4.54,0.75,2.56,0
5dpf,1,0,1.57,0.57,2.75,0,0,0.99
10dpf,0,0,0,0,0.5,0,0,0
