stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,18.06
12hpf,0,1.77,0,0,0,0,0,2.03
16hpf,0,0,0,0,0,0,0,1.7
24hpf,0,0.92,0,0,0,0,0,2.41
2dpf,3.9,0,0,0,1.11,2.22,0.69,28.1
3dpf,0.97,0.34,0,0,0,0,0,7.74
5dpf,6.53,0,0.35,0.92,2.12,0,1.21,47.13
10dpf,5.16,3.75,0,0,0,0,0,13.07
