stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.69,0,0,0.74,0,0.55,0,0,2.18
3dpf,16.7,1.04,0,0,0,0.7,0,0.67,2.12
5dpf,0.38,1.06,0,2.23,0.31,3.32,1.33,0.32,8.97
10dpf,12.38,2.23,0.86,0.4,0,3.37,0,2.11,2.12
