stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
3dpf,0,1.37,0,0,0,0,0,0.37
5dpf,0,0,0.3,1.03,5.86,0.4,1.93,2.72
10dpf,0.82,0,0,0,3.21,0,0.43,0
