stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,36.81,0,0,0,0,0,0,0,0,571.47
12hpf,18.87,36.16,0,2.51,4.34,0,0,2.04,23.45,161.87
14hpf,17,8.97,5.48,0,0,38.71,0,0,42.49,1133.01
16hpf,77.21,33.34,0,3.57,18.13,34.62,8.87,17.85,363.48,308.12
19hpf,138.34,0,0,12.4,27.58,10.53,0,8.02,16.27,1602.17
24hpf,108.89,0,183.57,63.57,21.98,25.49,24.69,3.67,37.45,244.25
2dpf,550.18,3.33,133.8,135.47,124.15,256.36,393.03,9.4,79.11,775.54
3dpf,1089.87,101.21,41.56,91.75,40.45,458.29,19.6,0,12.92,258.42
5dpf,1126.1,405.38,383.85,1046.14,115.45,3437.75,277.78,31.4,157.9,3375.22
10dpf,555.93,494.56,187.96,737.31,34.92,517.07,53.56,0.4,31.36,278.7
