stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.26,0,0.5,2.97,7.35,0,1.61,3.56
3dpf,0.72,0.29,0,0,2.2,0,0,0.98
5dpf,1.01,0.57,1.24,0,1.95,1.3,0.56,1.13
10dpf,1.16,1.29,0,0.71,1.38,0,0.5,1.44
