stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,1.81
2dpf,11.25,0,0,2.23,6.55,0,6.24,0
3dpf,9.86,0,0,0.34,4.29,0.37,0.74,0.46
5dpf,1.21,0,2.2,0,6.44,0.64,1.2,0.73
10dpf,4.92,0.84,0,0,1.98,0,0,0
