stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,3.92
2dpf,0,0,0.75,2.86,0,0,0,12.19
3dpf,0.56,0,0,0,0,2.01,0,28.25
5dpf,1.07,6.5,0,0,0,3.48,1,90.45
10dpf,9.86,0,0.44,0.93,2.43,2.39,0,89.75
