stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,1.25,0,0,0
2dpf,0,0,0,2.46
3dpf,1.26,0,0,0.43
5dpf,0,0.46,1.06,0
10dpf,1.69,0,0,0.57
