stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.56,0,0,3.19,0,0,0.75
3dpf,0,0.71,0.49,0,0,0,0
5dpf,0,0.29,0,0,0,0,1.65
10dpf,0.65,10.17,0,0,1.68,0.65,1.64
