stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.75,0,0,0.77,0,0,0
3dpf,1.5,0,0.62,0.52,1.04,0,0.31
5dpf,1.13,0,0.29,1.7,1.73,1.17,0.66
10dpf,0,1.37,0.42,0,0,0,0
